DIM_GEOGRAPHY_KEY,LATITUDE,LONGITUDE,ISO2_CODE,ISO3_CODE,COUNTRY,ADMIN_REGION,ISO_SUB_DIVISION,ADMIN_REGION_2,RECID
51.9157_4.4558,51.9157,4.4558,NL,NLD,Netherlands,South Holland,,Gemeente Rotterdam,1927
52.34226_5.52816,52.34226,5.52816,NL,NLD,Netherlands,,,,1931
-21.32697_165.4899,-21.32697,165.4899,NC,NCL,New Caledonia,,,,1942
-43.94764_170.5029,-43.94764,170.5029,NZ,NZL,New Zealand,,,,1943
12.84416_-85.03197,12.84416,-85.03197,NI,NIC,Nicaragua,,,,1944
17.42058_9.40039,17.42058,9.40039,NE,NER,Niger,,,,1945
9.58545_8.09358,9.58545,8.09358,NG,NGA,Nigeria,,,,1946
41.60046_21.70089,41.60046,21.70089,MK,MKD,North Macedonia,,,,1947
15.18882_145.7535,15.18882,145.7535,MP,MNP,Northern Mariana Islands,,,,1948
69.91541_25.96571,69.91541,25.96571,NO,NOR,Norway,Finnmark,,,1958
66.72784_14.7899,66.72784,14.7899,NO,NOR,Norway,Nordland,NO-18,,1956
64.23893_13.95063,64.23893,13.95063,NO,NOR,Norway,,,,1950
63.74949_11.45324,63.74949,11.45324,NO,NOR,Norway,Trondelag,,,1949
63.10414_7.73282,63.10414,7.73282,NO,NOR,Norway,MÃ¸re og Romsdal,NO-15,Kristiansund,1951
62.56859_7.72051,62.56859,7.72051,NO,NOR,Norway,MÃ¸re og Romsdal,NO-15,,1955
60.4623_10.24365,60.4623,10.24365,NO,NOR,Norway,Oppland,NO-05,Gran,1959
59.97551_10.73857,59.97551,10.73857,NO,NOR,Norway,Oslo,NO-03,,1953
58.77959_7.66846,58.77959,7.66846,NO,NOR,Norway,Aust-Agder,NO-09,,1952
59.10983_6.22937,59.10983,6.22937,NO,NOR,Norway,Rogaland,NO-11,,1954
59.50986_8.53566,59.50986,8.53566,NO,NOR,Norway,Vestfold og Telemark,NO-38,,1957
59.67968_11.5345,59.67968,11.5345,NO,NOR,Norway,Akershus,NO-02,Aurskog-HÃ¸land,1960
20.56961_56.09808,20.56961,56.09808,OM,OMN,Oman,,,,1961
28.31684_65.88301,28.31684,65.88301,PK,PAK,Pakistan,Baluchistan,,,1963
29.3542_68.80183,29.3542,68.80183,PK,PAK,Pakistan,,,,1966
26.03448_68.79566,26.03448,68.79566,PK,PAK,Pakistan,Sindh,PK-SD,,1968
30.80667_72.14498,30.80667,72.14498,PK,PAK,Pakistan,Punjab,,,1965
33.65722_73.07733,33.65722,73.07733,PK,PAK,Pakistan,Islamabad,,,1962
35.81626_74.90245,35.81626,74.90245,PK,PAK,Pakistan,Gilgit and Baltistan,,,1969
34.07801_73.70704,34.07801,73.70704,PK,PAK,Pakistan,Azad Kashmir,,,1967
34.47163_72.08253,34.47163,72.08253,PK,PAK,Pakistan,Khyber Pakhtunkhwa,,,1964
7.49915_134.565,7.49915,134.565,PW,PLW,Palau,,,,1970
8.53104_-80.1345,8.53104,-80.1345,PA,PAN,Panama,,,,1971
-6.61307_144.2612,-6.61307,144.2612,PG,PNG,Papua New Guinea,,,,1972
-6.61368_144.2614,-6.61368,144.2614,PG,PNG,Papua New Guinea,,,,1973
-26.24486_-56.06016,-26.24486,-56.06016,PY,PRY,Paraguay,CaazapÃ¡,PY-6,,1978
-26.05188_-57.13427,-26.05188,-57.13427,PY,PRY,Paraguay,ParaguarÃ­,PY-9,,1976
-25.83569_-56.29961,-25.83569,-56.29961,PY,PRY,Paraguay,GuairÃ¡,PY-4,,1975
-25.55051_-57.50351,-25.55051,-57.50351,PY,PRY,Paraguay,Central,PY-11,,1984
-25.28986_-57.60437,-25.28986,-57.60437,PY,PRY,Paraguay,AsunciÃ³n,PY-ASU,,1987
-24.23217_-55.2183,-24.23217,-55.2183,PY,PRY,Paraguay,CanindeyÃº,PY-14,,1985
-25.19517_-55.88073,-25.19517,-55.88073,PY,PRY,Paraguay,CaaguazÃº,PY-5,,1991
-25.20265_-56.95594,-25.20265,-56.95594,PY,PRY,Paraguay,Cordillera,PY-3,,1980
-25.39525_-54.95314,-25.39525,-54.95314,PY,PRY,Paraguay,Alto ParanÃ¡,PY-10,,1982
-21.87058_-61.07572,-21.87058,-61.07572,PY,PRY,Paraguay,BoquerÃ³n,PY-19,,1977
-22.79391_-55.88745,-22.79391,-55.88745,PY,PRY,Paraguay,Amambay,PY-13,,1974
-22.84263_-57.11322,-22.84263,-57.11322,PY,PRY,Paraguay,ConcepciÃ³n,PY-1,,1989
-23.24196_-58.39277,-23.24196,-58.39277,PY,PRY,Paraguay,,,,1988
-24.17056_-56.63613,-24.17056,-56.63613,PY,PRY,Paraguay,San Pedro,PY-2,,1979
-23.61966_-58.6804,-23.61966,-58.6804,PY,PRY,Paraguay,Presidente Hayes,PY-15,,1986
-26.94315_-57.09123,-26.94315,-57.09123,PY,PRY,Paraguay,Misiones,PY-8,,1983
-26.83459_-55.75024,-26.83459,-55.75024,PY,PRY,Paraguay,ItapÃºa,PY-7,,1981
-26.75652_-57.90335,-26.75652,-57.90335,PY,PRY,Paraguay,Ã‘eembucÃº,PY-12,,1990
-17.64428_-70.27753,-17.64428,-70.27753,PE,PER,Peru,Tacna,PE-TAC,,1996
-16.86326_-70.84481,-16.86326,-70.84481,PE,PER,Peru,Moquegua,PE-MOQ,,2000
-14.9892_-69.92375,-14.9892,-69.92375,PE,PER,Peru,Puno,PE-PUN,,2008
-15.83971_-72.47806,-15.83971,-72.47806,PE,PER,Peru,Arequipa,PE-ARE,,2013
-14.23458_-75.57359,-14.23458,-75.57359,PE,PER,Peru,Ica,PE-ICA,,2018
-14.09071_-74.08305,-14.09071,-74.08305,PE,PER,Peru,Ayacucho,PE-AYA,,2001
-14.02787_-72.97539,-14.02787,-72.97539,PE,PER,Peru,Apurimac,,,1998
-12.05613_-77.02679,-12.05613,-77.02679,PE,PER,Peru,Lima,PE-LIM,Lima,1993
-13.18893_-72.16889,-13.18893,-72.16889,PE,PER,Peru,Cuzco,,,2004
-13.02418_-75.00292,-13.02418,-75.00292,PE,PER,Peru,Huancavelica,PE-HUV,,1995
-10.39838_-75.30245,-10.39838,-75.30245,PE,PER,Peru,Pasco,PE-PAS,,2017
-11.53743_-74.8839,-11.53743,-74.8839,PE,PER,Peru,JunÃ­n,PE-JUN,,1999
-11.98107_-70.53467,-11.98107,-70.53467,PE,PER,Peru,Madre de Dios,PE-MDD,,2014
-11.78608_-76.6269,-11.78608,-76.6269,PE,PER,Peru,Lima,PE-LIM,,2002
-11.81748_-77.13166,-11.81748,-77.13166,PE,PER,Peru,Callao,,,2012
-3.85643_-80.5452,-3.85643,-80.5452,PE,PER,Peru,Tumbes,PE-TUM,,2016
-4.12218_-74.42685,-4.12218,-74.42685,PE,PER,Peru,Loreto,PE-LOR,,2011
-5.06918_-78.05358,-5.06918,-78.05358,PE,PER,Peru,Amazonas,PE-AMA,,2007
-5.13207_-80.33482,-5.13207,-80.33482,PE,PER,Peru,Piura,PE-PIU,,2005
-6.35183_-79.82333,-6.35183,-79.82333,PE,PER,Peru,Lambayeque,PE-LAM,,1997
-6.42821_-78.7457,-6.42821,-78.7457,PE,PER,Peru,Cajamarca,PE-CAJ,,2010
-7.03694_-76.7156,-7.03694,-76.7156,PE,PER,Peru,San Martin,,,2009
-7.92142_-78.36834,-7.92142,-78.36834,PE,PER,Peru,La Libertad,PE-LAL,,2015
-9.17124_-74.35688,-9.17124,-74.35688,PE,PER,Peru,,,,1992
-9.40785_-77.6702,-9.40785,-77.6702,PE,PER,Peru,Ancash,PE-ANC,,2006
-9.41702_-76.03454,-9.41702,-76.03454,PE,PER,Peru,Huanuco,,,2003
-9.62264_-73.43332,-9.62264,-73.43332,PE,PER,Peru,Ucayali,PE-UCA,,1994
10.42534_121.9381,10.42534,121.9381,PH,PHL,Philippines,Western Visayas,,Antique,2019
15.94804_121.4226,15.94804,121.4226,PH,PHL,Philippines,,,,2020
49.9535_22.16894,49.9535,22.16894,PL,POL,Poland,Podkarpackie,PL-18,,2027
49.859_20.26892,49.859,20.26892,PL,POL,Poland,MaÅ‚opolskie,PL-12,,2032
50.33095_18.99403,50.33095,18.99403,PL,POL,Poland,ÅšlÄ…skie,PL-24,,2022
50.76332_20.7689,50.76332,20.7689,PL,POL,Poland,ÅšwiÄ™tokrzyskie,PL-26,,2036
50.64716_17.90002,50.64716,17.90002,PL,POL,Poland,Opolskie,PL-16,,2033
51.60483_19.41762,51.60483,19.41762,PL,POL,Poland,ÅÃ³dzkie,PL-10,,2035
51.22052_22.90055,51.22052,22.90055,PL,POL,Poland,Lubelskie,PL-06,,2028
51.08944_16.41071,51.08944,16.41071,PL,POL,Poland,DolnoÅ›lÄ…skie,PL-02,,2034
52.34563_21.09662,52.34563,21.09662,PL,POL,Poland,Mazowieckie,PL-14,,2021
52.33069_17.243,52.33069,17.243,PL,POL,Poland,Wielkopolskie,PL-30,,2030
52.12904_19.3937,52.12904,19.3937,PL,POL,Poland,,,,2031
52.19603_15.34268,52.19603,15.34268,PL,POL,Poland,Lubuskie,PL-08,,2023
53.0727_18.48823,53.0727,18.48823,PL,POL,Poland,Kujawsko-pomorskie,PL-04,,2025
53.26464_22.92931,53.26464,22.92931,PL,POL,Poland,Podlaskie,PL-20,,2029
54.15406_17.98474,54.15406,17.98474,PL,POL,Poland,Pomorskie,PL-22,,2024
53.58472_15.54317,53.58472,15.54317,PL,POL,Poland,Zachodniopomorskie,PL-32,,2037
53.85756_20.824,53.85756,20.824,PL,POL,Poland,WarmiÅ„sko-mazurskie,PL-28,,2026
40.20444_-8.33585,40.20444,-8.33585,PT,PRT,Portugal,Coimbra,PT-06,,2043
39.67991_-7.96867,39.67991,-7.96867,PT,PRT,Portugal,,,,2038
41.22472_-8.35287,41.22472,-8.35287,PT,PRT,Portugal,Porto,PT-13,,2041
37.24371_-8.13152,37.24371,-8.13152,PT,PRT,Portugal,Faro,PT-08,,2040
37.79634_-25.48148,37.79634,-25.48148,PT,PRT,Portugal,Azores,,,2045
38.6038_-7.84162,38.6038,-7.84162,PT,PRT,Portugal,Ã‰vora,PT-07,,2042
38.98987_-9.16299,38.98987,-9.16299,PT,PRT,Portugal,Lisbon,,,2044
32.74651_-16.99889,32.74651,-16.99889,PT,PRT,Portugal,Madeira Island,,,2039
18.22506_-66.47891,18.22506,-66.47891,PR,PRI,Puerto Rico,,,,2046
25.28533_51.19325,25.28533,51.19325,QA,QAT,Qatar,,,,2047
-21.13319_55.53244,-21.13319,55.53244,RE,REU,RÃ©union,,,,2048
-0.30597_14.24583,-0.30597,14.24583,,,Republic of the Congo,CO,,KÃ©llÃ©,2050
-0.84249_15.2179,-0.84249,15.2179,,,Republic of the Congo,,,,2049
45.83913_24.98465,45.83913,24.98465,RO,ROU,Romania,,,,2051
45.0628_134.5845,45.0628,134.5845,RU,RUS,Russia,Primorye,,,2072
43.77121_41.75499,43.77121,41.75499,RU,RUS,Russia,Karachay-Cherkessia,,,2055
45.26424_39.46353,45.26424,39.46353,RU,RUS,Russia,Krasnodar,,,2150
45.26429_39.46354,45.26429,39.46354,RU,RUS,Russia,Krasnodar,,,2084
46.43288_45.34712,46.43288,45.34712,RU,RUS,Russia,Kalmykia,,,2069
43.49317_43.407,43.49317,43.407,RU,RUS,Russia,Kabardino-Balkaria,,,2113
44.95355_43.34546,44.95355,43.34546,RU,RUS,Russia,Stavropol,,,2065
44.95356_43.34547,44.95356,43.34547,RU,RUS,Russia,Stavropol,,,2091
44.5985_39.9944,44.5985,39.9944,RU,RUS,Russia,Adygea,,,2060
43.17905_44.88435,43.17905,44.88435,RU,RUS,Russia,Ingushetia,,,2126
43.04049_46.87064,43.04049,46.87064,RU,RUS,Russia,Dagestan,,,2088
43.09248_44.26294,43.09248,44.26294,RU,RUS,Russia,North Ossetia-Alania,,,2096
43.30365_45.74233,43.30365,45.74233,RU,RUS,Russia,Chechnya,,,2054
50.97089_40.2345,50.97089,40.2345,RU,RUS,Russia,Voronezh,,,2066
50.97089_40.23451,50.97089,40.23451,RU,RUS,Russia,Voronezh,,,2071
51.57849_46.79896,51.57849,46.79896,RU,RUS,Russia,Saratov,,,2061
51.5855_94.79574,51.5855,94.79574,RU,RUS,Russia,Tuva,,,2090
51.68039_36.10569,51.68039,36.10569,RU,RUS,Russia,Kursk,,,2131
50.73558_87.01656,50.73558,87.01656,RU,RUS,Russia,Altay,,,2112
50.73559_87.01648,50.73559,87.01648,RU,RUS,Russia,Altay,,,2140
50.67075_37.49282,50.67075,37.49282,RU,RUS,Russia,Belgorod,,,2163
50.67076_37.49286,50.67076,37.49286,RU,RUS,Russia,Belgorod,,,2114
49.61607_44.15281,49.61607,44.15281,RU,RUS,Russia,Volgograd,,,2068
49.99232_142.7807,49.99232,142.7807,RU,RUS,Russia,Sakhalin,,,2078
47.14701_47.28674,47.14701,47.28674,RU,RUS,Russia,Astrakhanâ€™,,,2161
47.74092_41.31424,47.74092,41.31424,RU,RUS,Russia,Rostov,,,2122
47.74097_41.31429,47.74097,41.31429,RU,RUS,Russia,Rostov,,,2105
48.51726_132.2624,48.51726,132.2624,RU,RUS,Russia,Birobijan,,,2154
48.51767_132.2613,48.51767,132.2613,RU,RUS,Russia,Birobijan,,,2099
55.2764_79.77019,55.2764,79.77019,RU,RUS,Russia,Novosibirsk,,,2151
55.44772_64.80874,55.44772,64.80874,RU,RUS,Russia,Kurgan,,,2155
55.4478_64.80899,55.4478,64.80899,RU,RUS,Russia,Kurgan,,,2148
55.48983_47.08572,55.48983,47.08572,RU,RUS,Russia,Chuvashia,,,2075
54.95677_32.99997,54.95677,32.99997,RU,RUS,Russia,Smolensk,,,2149
56.01349_40.67871,56.01349,40.67871,RU,RUS,Russia,Vladimir,,,2086
56.01349_40.67872,56.01349,40.67872,RU,RUS,Russia,Vladimir,,,2120
56.10904_73.34971,56.10904,73.34971,RU,RUS,Russia,Omsk,,,2160
56.10904_73.34972,56.10904,73.34972,RU,RUS,Russia,Omsk,,,2073
55.81363_36.71631,55.81363,36.71631,RU,RUS,Russia,Moscow,,,2138
55.55003_37.36983,55.55003,37.36983,RU,RUS,Russia,Moscow City,,,2145
55.73832_37.58698,55.73832,37.58698,RU,RUS,Russia,Moscow City,,,2123
54.27106_56.52547,54.27106,56.52547,RU,RUS,Russia,Bashkortostan,,,2117
53.88832_37.57665,53.88832,37.57665,RU,RUS,Russia,Tula,,,2102
53.88966_47.94333,53.88966,47.94333,RU,RUS,Russia,Ulâ€™yanovsk,,,2095
54.33397_40.62774,54.33397,40.62774,RU,RUS,Russia,Ryazanâ€™,,,2083
54.33397_40.62775,54.33397,40.62775,RU,RUS,Russia,Ryazanâ€™,,,2142
54.44595_60.39499,54.44595,60.39499,RU,RUS,Russia,Chelyabinsk,,,2127
54.44598_60.39508,54.44598,60.39508,RU,RUS,Russia,Chelyabinsk,,,2135
54.82127_137.3173,54.82127,137.3173,RU,RUS,Russia,Khabarovsk,,,2100
54.73016_21.36839,54.73016,21.36839,RU,RUS,Russia,Kaliningrad,,,2136
54.77023_87.21576,54.77023,87.21576,RU,RUS,Russia,Kemerovo,,,2070
54.77026_87.21577,54.77026,87.21577,RU,RUS,Russia,Kemerovo,,,2103
54.36268_44.45332,54.36268,44.45332,RU,RUS,Russia,Mordovia,,,2079
54.37175_35.44601,54.37175,35.44601,RU,RUS,Russia,Kaluga,,,2085
53.55668_109.5062,53.55668,109.5062,RU,RUS,Russia,Buryatia,,,2089
53.27735_50.46264,53.27735,50.46264,RU,RUS,Russia,Samara,,,2132
53.39305_89.89388,53.39305,89.89388,RU,RUS,Russia,Khakassia,,,2128
53.41116_127.7263,53.41116,127.7263,RU,RUS,Russia,Amur,,,2129
53.4115_127.726,53.4115,127.726,RU,RUS,Russia,Amur,,,2158
53.18296_44.63277,53.18296,44.63277,RU,RUS,Russia,Penza,,,2147
52.90937_33.42376,52.90937,33.42376,RU,RUS,Russia,Bryansk,,,2093
52.84667_116.2,52.84667,116.2,RU,RUS,Russia,Zabaykalsky Krai,,,2094
52.60826_82.61011,52.60826,82.61011,RU,RUS,Russia,Altay Territory,,,2058
52.60831_82.61009,52.60831,82.61009,RU,RUS,Russia,Altay Territory,,,2119
52.64442_39.1507,52.64442,39.1507,RU,RUS,Russia,Lipetsk,,,2057
52.68105_41.58787,52.68105,41.58787,RU,RUS,Russia,Tambov,,,2157
52.78166_36.48269,52.78166,36.48269,RU,RUS,Russia,Orel,,,2097
51.99495_55.62575,51.99495,55.62575,RU,RUS,Russia,Orenburg,,,2076
51.99495_55.62576,51.99495,55.62576,RU,RUS,Russia,Orenburg,,,2092
67.10385_96.10236,67.10385,96.10236,RU,RUS,Russia,Krasnoyarsk,,,2133
67.10614_96.10412,67.10614,96.10412,RU,RUS,Russia,Krasnoyarsk,,,2143
67.35639_74.51708,67.35639,74.51708,RU,RUS,Russia,Yamalo-Nenets,,,2108
67.3565_74.51653,67.3565,74.51653,RU,RUS,Russia,Yamalo-Nenets,,,2077
67.78456_54.5455,67.78456,54.5455,RU,RUS,Russia,Nenets,,,2137
67.80569_34.57726,67.80569,34.57726,RU,RUS,Russia,Murmansk,,,2153
64.1264_54.79198,64.1264,54.79198,RU,RUS,Russia,Komi,,,2056
66.13041_129.9908,66.13041,129.9908,RU,RUS,Russia,Sakha,,,2104
66.43787_170.8485,66.43787,170.8485,RU,RUS,Russia,Chukot,,,2101
66.43787_170.8486,66.43787,170.8486,RU,RUS,Russia,Chukot,,,2106
60.02637_31.7144,60.02637,31.7144,RU,RUS,Russia,Leningrad Oblast,,,2087
60.24175_29.6466,60.24175,29.6466,RU,RUS,Russia,St Petersburg City,,,2082
61.76019_99.87685,61.76019,99.87685,RU,RUS,Russia,,,,2118
61.85754_70.33741,61.85754,70.33741,RU,RUS,Russia,Khanty-Mansi,,,2052
61.85755_70.3374,61.85755,70.3374,RU,RUS,Russia,Khanty-Mansi,,,2062
62.3732_154.4575,62.3732,154.4575,RU,RUS,Russia,Magadan,,,2139
63.41974_43.14117,63.41974,43.14117,RU,RUS,Russia,Arkhangelâ€™sk,,,2134
63.41976_43.14115,63.41976,43.14115,RU,RUS,Russia,Arkhangelâ€™sk,,,2107
63.55474_33.1425,63.55474,33.1425,RU,RUS,Russia,Karelia,,,2144
56.98907_41.55677,56.98907,41.55677,RU,RUS,Russia,Ivanovo,,,2080
59.88701_54.21784,59.88701,54.21784,RU,RUS,Russia,Komi-Permyak,,,2081
59.9621_40.51429,59.9621,40.51429,RU,RUS,Russia,Vologda,,,2125
59.96212_40.51438,59.96212,40.51438,RU,RUS,Russia,Vologda,,,2141
59.11785_56.22685,59.11785,56.22685,RU,RUS,Russia,Perm,,,2115
58.93166_163.0294,58.93166,163.0294,RU,RUS,Russia,Kamchatka,,,2165
55.35242_50.91835,55.35242,50.91835,RU,RUS,Russia,Tatarstan,,,2098
56.31244_44.61275,56.31244,44.61275,RU,RUS,Russia,Nizhniy Novgorod,,,2162
56.31244_44.61276,56.31244,44.61276,RU,RUS,Russia,Nizhniy Novgorod,,,2116
56.57602_47.93488,56.57602,47.93488,RU,RUS,Russia,Mari El,,,2121
57.0939_34.70888,57.0939,34.70888,RU,RUS,Russia,Tverâ€™,,,2074
57.09813_106.3674,57.09813,106.3674,RU,RUS,Russia,Irkutsk,,,2109
57.09815_106.3673,57.09815,106.3673,RU,RUS,Russia,Irkutsk,,,2110
57.16658_52.7993,57.16658,52.7993,RU,RUS,Russia,Udmurtia,,,2159
57.23749_29.23719,57.23749,29.23719,RU,RUS,Russia,Pskov,,,2111
57.68326_69.13705,57.68326,69.13705,RU,RUS,Russia,Tyumenâ€™,,,2067
57.68332_69.13708,57.68332,69.13708,RU,RUS,Russia,Tyumenâ€™,,,2063
57.86333_39.14782,57.86333,39.14782,RU,RUS,Russia,Yaroslavlâ€™,,,2059
58.30765_32.49184,58.30765,32.49184,RU,RUS,Russia,Novgorod,,,2152
58.45574_43.79007,58.45574,43.79007,RU,RUS,Russia,Kostroma,,,2053
58.45575_43.79007,58.45575,43.79007,RU,RUS,Russia,Kostroma,,,2164
58.46457_82.1741,58.46457,82.1741,RU,RUS,Russia,Tomsk,,,2146
58.46761_82.15857,58.46761,82.15857,RU,RUS,Russia,Tomsk,,,2130
58.58712_61.53038,58.58712,61.53038,RU,RUS,Russia,Sverdlovsk,,,2064
58.58715_61.53032,58.58715,61.53032,RU,RUS,Russia,Sverdlovsk,,,2124
58.68158_49.83343,58.68158,49.83343,RU,RUS,Russia,Kirov,,,2156
-1.99999_29.92606,-1.99999,29.92606,RW,RWA,Rwanda,,,,2166
0.23915_6.6014,0.23915,6.6014,ST,STP,SÃ£o TomÃ© and PrÃ­ncipe,,,,2167
0.23931_6.60206,0.23931,6.60206,ST,STP,SÃ£o TomÃ© and PrÃ­ncipe,,,,2169
0.23932_6.60206,0.23932,6.60206,ST,STP,SÃ£o TomÃ© and PrÃ­ncipe,,,,2168
17.63151_-63.23771,17.63151,-63.23771,XS,XSA,Saba,,,,2170
17.90167_-62.82939,17.90167,-62.82939,BL,BLM,Saint BarthÃ©lemy,,,,2171
13.89855_-60.96731,13.89855,-60.96731,LC,LCA,Saint Lucia,,,,2172
0.0_0.0,0.0,0.0,MF,MAF,Saint Martin,,,,2174
18.07955_-63.06213,18.07955,-63.06213,MF,MAF,Saint Martin,,,,2173
18.08255_-63.05225,18.08255,-63.05225,MF,MAF,Saint Martin,,,,2175
46.9515_-56.32475,46.9515,-56.32475,PM,SPM,Saint Pierre and Miquelon,,,,2176
46.77902_-56.17257,46.77902,-56.17257,PM,SPM,Saint Pierre and Miquelon,,,,2177
13.25148_-61.189142178,13.25148,-61.18914,VC,VCT,Saint Vincent and the Grenadines,,,,2178
-13.62081_-172.4473,-13.62081,-172.4473,WS,WSM,Samoa,,,,2179
43.93813_12.46339,43.93813,12.46339,SM,SMR,San Marino,,,,2180
24.12412_44.5505,24.12412,44.5505,SA,SAU,Saudi Arabia,,,,2181
14.35961_-14.46846,14.35961,-14.46846,SN,SEN,Senegal,,,,2182
44.23085_20.79377,44.23085,20.79377,RS,SRB,Serbia,,,,2183
-4.67866_55.4673,-4.67866,55.4673,SC,SYC,Seychelles,,,,2184
8.54897_-11.80418,8.54897,-11.80418,SL,SLE,Sierra Leone,,,,2185
1.29018_103.852,1.29018,103.852,SG,SGP,Singapore,,,,2186
48.70749_19.48488,48.70749,19.48488,SK,SVK,Slovakia,,,,2187
46.11956_14.82176,46.11956,14.82176,SI,SVN,Slovenia,,,,2188
-9.6228_160.1603,-9.6228,160.1603,SB,SLB,Solomon Islands,,,,2189
6.53365_48.07617,6.53365,48.07617,SO,SOM,Somalia,,,,2190
-26.80639_26.56949,-26.80639,26.56949,ZA,ZAF,South Africa,North-West,,Dr Kenneth Kaunda,2192
-29.00231_25.08032,-29.00231,25.08032,ZA,ZAF,South Africa,,,,2191
33.47498_126.5307,33.47498,126.5307,KR,KOR,South Korea,Jeju,,,2206
34.8679_126.991,34.8679,126.991,KR,KOR,South Korea,South Jeolla,,,2204
35.15955_126.8526,35.15955,126.8526,KR,KOR,South Korea,Gwangju,,,2202
35.18026_129.0711,35.18026,129.0711,KR,KOR,South Korea,Busan,,,2199
35.87144_128.6014,35.87144,128.6014,KR,KOR,South Korea,Daegu,,,2210
35.4606_128.2132,35.4606,128.2132,KR,KOR,South Korea,South Gyeongsang,,,2195
35.74428_127.1663,35.74428,127.1663,KR,KOR,South Korea,North Jeolla,,,2203
35.53838_129.3114,35.53838,129.3114,KR,KOR,South Korea,Ulsan,,,2194
36.69265_126.834,36.69265,126.834,KR,KOR,South Korea,South Chungcheong,,,2207
36.45116_127.8611,36.45116,127.8611,KR,KOR,South Korea,,,,2209
36.487_127.2822,36.487,127.2822,KR,KOR,South Korea,Sejong,,,2205
36.43494_127.8342,36.43494,127.8342,KR,KOR,South Korea,,,,2197
36.33062_127.3794,36.33062,127.3794,KR,KOR,South Korea,Daejeon,,,2211
37.267_126.991,37.267,126.991,KR,KOR,South Korea,Gyeonggi,,,2198
37.45626_126.7052,37.45626,126.7052,KR,KOR,South Korea,Incheon,,,2193
37.56654_126.978,37.56654,126.978,KR,KOR,South Korea,Seoul,,,2208
37.8228_128.1555,37.8228,128.1555,KR,KOR,South Korea,Gangwon,,,2196
36.4919_128.8889,36.4919,128.8889,KR,KOR,South Korea,North Gyeongsang,,,2201
36.79719_127.7049,36.79719,127.7049,KR,KOR,South Korea,North Chungcheong,,,2200
7.28355_30.32614,7.28355,30.32614,SS,SSD,South Sudan,,,,2212
35.88939_-5.32135,35.88939,-5.32135,ES,ESP,Spain,Ceuta,ES-CE,,2233
37.45824_-4.56819,37.45824,-4.56819,ES,ESP,Spain,Andalusia,,,2227
39.19143_-6.15078,39.19143,-6.15078,ES,ESP,Spain,Extremadura,ES-EX,,2217
37.99224_-1.13065,37.99224,-1.13065,ES,ESP,Spain,Murcia,ES-MU,,2232
39.58099_-3.00457,39.58099,-3.00457,ES,ESP,Spain,Castile La Mancha,,,2237
39.62144_2.95791,39.62144,2.95791,ES,ESP,Spain,Autonomous Community of Balearic Islands,,,2219
39.35878_2.73563,39.35878,2.73563,ES,ESP,Spain,Balearic Islands,,,2229
39.39049_-0.54302,39.39049,-0.54302,ES,ESP,Spain,Valencia,ES-V,,2239
40.3877_-3.55739,40.3877,-3.55739,ES,ESP,Spain,,,,2228
40.41675_-3.70383,40.41675,-3.70383,ES,ESP,Spain,Madrid,ES-M,,2236
40.41677_-3.70379,40.41677,-3.70379,ES,ESP,Spain,Community of Madrid,,,2231
41.51961_-0.65986,41.51961,-0.65986,ES,ESP,Spain,Aragon,,,2226
41.79675_1.53172,41.79675,1.53172,ES,ESP,Spain,Catalonia,,,2224
43.3614_-5.85933,43.3614,-5.85933,ES,ESP,Spain,Asturias,ES-O,,2213
42.75493_-7.92716,42.75493,-7.92716,ES,ESP,Spain,Galicia,,,2225
43.04353_-2.61687,43.04353,-2.61687,ES,ESP,Spain,Basque Country,,,2235
43.19839_-4.03139,43.19839,-4.03139,ES,ESP,Spain,Cantabria,ES-S,,2214
43.19839_-4.031392221,43.19839,-4.03139,ES,ESP,Spain,Cantabria,ES-CB,,2221
42.98962_-2.61893,42.98962,-2.61893,ES,ESP,Spain,Basque Country,,,2230
42.66763_-1.64748,42.66763,-1.64748,ES,ESP,Spain,Chartered Community of Navarre,,,2234
42.69539_-1.67607,42.69539,-1.67607,ES,ESP,Spain,Navarre,,,2222
41.75121_-4.78841,41.75121,-4.78841,ES,ESP,Spain,Castilla and Leon,,,2216
41.75121_-4.788412238,41.75121,-4.78841,ES,ESP,Spain,Castilla Leon,,,2238
42.28708_-2.5396,42.28708,-2.5396,ES,ESP,Spain,La Rioja,ES-RI,,2215
42.28708_-2.53962223,42.28708,-2.5396,ES,ESP,Spain,La Rioja,ES-LO,,2223
35.29228_-2.9381,35.29228,-2.9381,ES,ESP,Spain,Melilla,ES-ML,,2218
28.29053_-16.55676,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,,,2220
7.64165_80.69198,7.64165,80.69198,LK,LKA,Sri Lanka,,,,2240
17.33971_-62.7656,17.33971,-62.7656,,,St Kitts and Nevis,,,,2241
18.03988_-63.06403,18.03988,-63.06403,,,St Marten,,,,2242
13.25148_-61.189142244,13.25148,-61.18914,,,St Vincent and the Grenadines,,,,2244
13.25148_-61.18914,13.25148,-61.18914,,,St Vincent and the Grenadines,Saint Vincent,,,2243
15.98318_29.9493,15.98318,29.9493,SD,SDN,Sudan,,,,2245
4.13907_-55.91133,4.13907,-55.91133,SR,SUR,Suriname,,,,2246
64.86713_17.82394,64.86713,17.82394,SE,SWE,Sweden,VÃ¤sterbotten,,,2262
